id,gid,x,y,v_x,v_y,radius,time
1,1,3.321014,3.118649,-0.825519,-0.814118,0.500000,3.000000
2,2,0.193318,3.456113,0.146039,-1.443193,0.500000,3.000000
3,3,-2.776673,3.141275,0.756314,-1.007589,0.500000,3.000000
4,4,-4.728292,-0.028607,1.241470,-0.086158,0.500000,3.000000
5,5,-2.566632,-2.402327,1.090096,1.102659,0.500000,3.000000
6,6,-0.087956,-4.205700,-0.223436,1.106453,0.500000,3.000000
7,7,3.449403,-3.482409,-0.699157,0.775638,0.500000,3.000000
0,0,3.699467,-0.373108,-1.426019,-0.703416,0.500000,3.100000
1,1,3.243473,3.041299,-0.775409,-0.773500,0.500000,3.100000
2,2,0.195329,3.307724,0.020107,-1.483892,0.500000,3.100000
3,3,-2.709621,3.086451,0.670525,-0.548246,0.500000,3.100000
4,4,-4.632554,-0.030693,0.957385,-0.020863,0.500000,3.100000
5,5,-2.458197,-2.312506,1.084351,0.898212,0.500000,3.100000
6,6,-0.102359,-4.058027,-0.144034,1.476729,0.500000,3.100000
7,7,3.390967,-3.391713,-0.584367,0.906960,0.500000,3.100000
0,0,3.525491,-0.464290,-1.739759,-0.911824,0.500000,3.200000
1,1,3.147259,2.948838,-0.962137,-0.924617,0.500000,3.200000
2,2,0.196234,3.173933,0.009053,-1.337910,0.500000,3.200000
3,3,-2.656913,3.055542,0.527077,-0.309086,0.500000,3.200000
4,4,-4.511380,-0.051684,1.211738,-0.209908,0.500000,3.200000
5,5,-2.353065,-2.176667,1.051321,1.358386,0.500000,3.200000
6,6,-0.148401,-3.939477,-0.460417,1.185509,0.500000,3.200000
7,7,3.322490,-3.312684,-0.684768,0.790292,0.500000,3.200000
0,0,3.352561,-0.544641,-1.729305,-0.803506,0.500000,3.300000
1,1,3.068147,2.867924,-0.791119,-0.809142,0.500000,3.300000
2,2,0.233784,3.000798,0.375503,-1.731346,0.500000,3.300000
3,3,-2.588756,3.005049,0.681571,-0.504932,0.500000,3.300000
4,4,-4.379895,-0.026468,1.314847,0.252163,0.500000,3.300000
5,5,-2.190289,-2.094649,1.627757,0.820186,0.500000,3.300000
6,6,-0.161846,-3.784086,-0.134452,1.553908,0.500000,3.300000
7,7,3.246638,-3.245042,-0.758514,0.676416,0.500000,3.300000
0,0,3.195824,-0.616705,-1.567369,-0.720640,0.500000,3.400000
1,1,2.982705,2.782531,-0.854428,-0.853922,0.500000,3.400000
2,2,0.242217,2.868868,0.084331,-1.319303,0.500000,3.400000
3,3,-2.533391,2.965420,0.553647,-0.396288,0.500000,3.400000
4,4,-4.264681,-0.035804,1.152147,-0.093366,0.500000,3.400000
5,5,-2.074427,-1.975621,1.158621,1.190277,0.500000,3.400000
6,6,-0.216980,-3.645495,-0.551338,1.385906,0.500000,3.400000
